PRODUCT,UF,MODEL,PARAMETERS,CLASS,MAPE,POCID,PBE,MASE20,MASE21,MASE22,MASE23,MASE24,RRMSE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60
gasolinac,ce,ETS,Best,Estatistic,0.0744,76.27119,0.26803,0.8201,1.1484,0.6151,0.7589,0.5015,0.17215,111377.8145,109437.3451,110573.8834,109115.5105,112226.7508,114099.0767,112341.9732,116097.6215,110385.5188,120787.7195,113359.4383,104863.9275,114905.4012,114133.4303,115290.7282,113023.1684,117465.5669,118454.2897,116428.4805,120944.7502,115445.6229,125421.8088,117240.3274,109144.1663,108424.3428,105742.8577,109362.528,107692.1598,113100.1965,117848.8122,114133.6381,121922.3218,110699.2582,126381.7545,111469.5901,97054.71267,108506.7588,106297.6145,110595.2751,110362.868,116312.2127,117597.9074,115667.5678,121520.5574,112222.0045,126120.2022,111998.4182,100739.0362,119926.0979,117761.9425,121861.4744,121291.2603,129416.1109,131100.1518,129210.8886,133794.7392,124705.7467,138820.7205,124810.6514,114362.3016
gasolinac,df,ETS,Best,Estatistic,0.10232,74.57627,-5.06962,0.3418,1.1014,0.6293,0.662,0.8388,0.17606,98815.00613,94120.64689,94677.64598,93875.17592,90343.26382,96921.23898,93229.06929,96472.97547,93086.78387,98771.99179,83584.80515,85218.51048,98703.48446,96392.4515,97449.63917,96420.43183,94326.18455,97721.27948,95971.37597,97461.8319,95561.07642,99831.0854,89224.28336,90816.58229,83991.46438,80321.2535,81951.01998,81435.03237,78755.29232,84428.14072,81398.19922,83944.612,79992.19425,86915.48441,71234.86902,73502.02937,88739.95946,85963.96195,88566.2007,87687.0281,86374.39527,89807.81818,87434.61866,90551.63292,86978.60403,94551.25124,78064.5512,78759.87488,92179.0029,89756.10196,92803.03493,91101.56527,92010.40778,94943.59614,92282.32678,94951.00867,91469.1835,99675.51805,83446.43596,84449.784
gasolinac,es,ETS,Best,Estatistic,0.06237,77.9661,-0.03103,0.6513,1.0285,0.5547,0.9023,0.963,0.13038,77452.28488,74687.98166,73680.73579,72730.89327,74987.04672,75510.50687,74273.75098,77252.48881,73857.06904,84340.1637,79557.88811,72616.95222,79718.03828,77864.25303,76496.2306,75366.5436,78003.64833,78095.99419,76791.25345,79886.69085,76464.15564,86608.7183,81803.10676,75738.57204,82683.79222,78316.10892,77479.27127,76106.79191,80678.04079,82076.90686,80267.56545,85165.59246,79620.08138,94790.01586,83799.8678,74289.42926,88828.14196,85706.45483,85802.46037,85108.31945,87853.27279,87680.55759,86519.49851,90452.20478,85514.35665,99405.35401,90253.98403,82552.50231,83928.55163,81595.50493,82317.00832,80777.54945,83614.31829,83422.02744,82749.85137,85556.5479,81481.34282,93048.10882,86635.04589,80858.04646
gasolinac,go,ETS,Best,Estatistic,0.09009,64.40678,1.81927,0.3229,0.9406,0.9529,1.0305,0.4805,0.15923,98895.9954,97181.95776,93760.09346,91977.70839,95050.2128,95329.30287,93738.96049,97313.06883,92054.52822,107409.56,95026.26578,89646.35287,98934.0504,99020.11482,96564.52706,93942.37135,97905.96283,97180.28494,95282.71047,98625.87499,94255.89202,106731.7676,96583.45785,91776.2143,99276.35876,99161.24965,97463.6203,95785.66644,98765.14854,99080.60103,96460.05103,101495.4451,95324.84808,111107.7447,97592.05264,91999.49038,114244.6031,115116.9807,114231.9138,112634.2386,115629.1768,115606.9157,112907.8979,117940.3426,110973.0207,127780.3881,112235.5516,106639.8223,137442.7489,138681.0111,138843.7661,138045.3769,142846.7336,142846.7021,138385.9455,143198.19,135881.3994,153702.3621,136708.0479,130153.2689
gasolinac,ma,ETS,Best,Estatistic,0.05566,74.57627,0.66922,0.91,1.0523,0.3995,0.9633,0.5011,0.15113,79607.27512,76221.9103,78829.38917,76553.6937,80427.60442,82637.49451,80830.05328,83527.61845,79313.67233,87306.36651,80311.74136,73132.22322,77743.86785,76424.65781,78006.61481,75388.39553,80622.51933,81506.61818,79237.39904,82791.88869,79056.38544,86759.15922,79254.44752,73096.19984,76390.97966,72589.09771,77469.5752,76348.93452,84223.73664,86785.77342,84067.42788,89933.70557,82520.07032,94516.96878,80979.24876,68855.96291,75694.53406,74281.29194,77305.26286,76721.53968,82775.82188,83199.43812,82155.58972,85001.51996,80809.79758,89889.0002,77582.63543,70651.38465,83336.08176,82578.48738,86304.59472,85219.40879,91378.61024,94217.40923,92617.17804,94294.18061,89675.72573,100100.3478,87001.63178,79391.78994
gasolinac,mg,ETS,Best,Estatistic,0.08673,77.9661,3.16956,0.4389,0.8338,0.9696,0.8662,0.461,0.14749,280598.5544,269855.9597,261516.9739,264520.2727,274377.1112,273007.2579,265485.5655,280298.4396,267310.2103,318633.976,272233.0808,251848.9797,279120.8454,278408.9659,272477.27,270904.9929,282583.9894,277642.7431,270033.3123,281530.3725,269829.87,310533.9144,275771.5721,259266.5542,282143.9776,278009.8994,274803.9255,278850.9166,288915.8335,284819.6551,275765.9292,289926.6019,276727.2322,323483.879,279937.7218,261649.5827,330334.1951,325562.2408,326458.5699,332411.218,343137.7115,337776.6501,326696.4733,341516.1282,325966.5104,379879.1015,325742.3276,307486.2162,396473.1874,391466.7305,394752.5601,400427.1323,419693.1208,412941.1001,398938.3884,412723.6586,396374.9147,452517.9553,394772.3109,375327.8893
gasolinac,ms,ETS,Best,Estatistic,0.09041,81.35593,-1.3639,0.5733,1.0651,1.2839,0.7653,0.7141,0.18157,63105.56256,61335.06045,59989.70393,58557.29007,61292.89148,62233.95106,62212.53234,63903.35327,61121.7938,68864.27531,60248.69522,57255.668,65853.67595,64974.1792,63280.69214,61409.93449,64441.2032,65366.27274,64946.57616,66958.65517,64334.59723,71288.33076,63187.02849,60990.21016,56370.9499,54890.65823,54305.63158,52895.05896,55817.46688,56393.46119,56932.95736,59279.27175,55829.55871,63924.77448,53793.22536,51404.25933,60176.89027,58414.34769,58802.79086,57374.19355,60787.69091,61074.39058,61595.93315,63586.63213,60573.03329,68972.45229,57660.21539,54661.72219,70362.47018,68407.71232,69357.50692,67335.90108,72893.14744,73557.49471,73637.4882,75490.15486,72011.37843,82026.96351,68269.8865,64752.71201
gasolinac,mt,ETS,Best,Estatistic,0.08961,61.01695,0.44616,0.4888,0.8726,0.852,1.2042,0.8968,0.18345,42998.96158,42371.5743,40786.82578,39694.96626,40794.36129,41081.58171,40606.34962,41779.52402,39344.01562,45910.95241,40496.23282,36894.38128,40978.53714,41245.30633,40839.70078,39504.47996,41019.13066,40865.75163,40080.46246,41273.89077,39145.04196,44063.21161,39987.59058,37306.96116,45919.16063,45954.35204,45219.03839,43218.69503,45024.08972,44963.13306,43690.4815,45849.32408,43742.04121,50681.43667,44324.45993,40869.61464,61042.31788,60949.51637,60036.81586,57945.20169,59593.79217,59687.32034,58261.86182,60368.36477,58858.07812,67077.60473,58785.64947,54239.25754,58203.22973,58437.48601,58777.07667,57112.58296,58668.60341,59294.28614,58544.90452,59132.19863,58088.27074,63986.91531,57479.98486,54824.81751
gasolinac,pa,ETS,Best,Estatistic,0.05855,76.27119,1.90275,0.8677,1.0761,0.4422,0.9163,0.4576,0.1493,94306.24036,91848.76066,94507.66762,93057.1943,97414.10521,98343.7677,96427.51122,99933.23298,94807.816,102552.5388,92915.69613,87106.67241,99008.04724,97078.56106,99989.70609,97456.21051,103664.4506,104088.1914,101229.3781,106028.415,100494.1661,109355.6888,97838.85488,91328.31537,101642.7489,97393.69084,104302.1356,101905.0673,110306.8322,113101.7239,108176.2925,115448.9961,105844.296,119989.7783,100368.0611,88543.28947,99710.15821,97783.65454,101406.907,101937.0804,107842.2856,108397.3393,105883.1534,109615.1862,103753.6317,113898.9338,98878.69176,92274.09001,109020.9631,107059.3549,112500.5381,112832.7309,120178.6652,121730.2729,118770.0582,121219.863,114661.7652,126314.4402,108872.5682,101415.0914
gasolinac,pb,ETS,Best,Estatistic,0.08137,71.18644,0.83018,1.2373,1.0175,0.4947,1.1012,0.6594,0.16435,50532.21408,49273.95453,49299.83543,50033.37328,49593.84017,51043.19329,50065.51467,51641.65852,48762.14135,54300.379,50745.83298,45378.95822,55298.03522,54883.52237,54487.26191,54615.77496,54783.75172,55559.64391,54853.05534,56440.58286,53951.36272,58507.21441,55381.50315,51171.21623,55244.29731,54573.49453,54943.30723,55770.46904,56064.15523,57193.41956,56001.81569,58128.85244,54056.80984,59585.67676,54898.11651,49154.3804,55480.68923,55323.00083,56039.13494,56738.92304,57401.90365,57761.25098,56921.5474,58403.16304,54898.37365,60241.551,55541.7925,50307.08331,63991.4588,64230.28164,65753.63176,66402.14056,68300.12164,68413.23698,66672.02444,67866.15195,64040.80863,70456.36218,64954.32016,59025.75607
gasolinac,pe,ETS,Best,Estatistic,0.08009,71.18644,-0.19918,0.7868,1.093,0.6852,1.2354,0.6249,0.14957,108266.8265,107068.2998,106476.6881,105831.4663,105852.5047,107566.7742,107441.0944,110121.3737,107137.8088,114321.3902,109009.3228,104041.5472,114392.3867,113179.4739,112568.0586,111853.8582,112063.3958,113657.1311,113574.4928,116430.61,113437.8975,120665.7549,115033.7691,109838.8732,110175.5332,110586.4733,110087.8926,109217.2352,108418.309,110569.579,110683.0712,112994.6038,109200.1041,115426.7648,110494.7226,105912.1033,109312.9457,106852.1871,107176.3508,108035.7235,109102.4574,112150.0088,110078.349,113696.527,107724.6578,118013.5979,107909.877,100673.8626,125182.0503,123224.8271,124297.5961,125375.3504,127736.2535,131761.6201,128470.1888,131139.2719,124279.4499,136191.3957,123986.2003,115758.996
gasolinac,pi,ETS,Best,Estatistic,0.07411,77.9661,-0.23592,0.7494,1.0914,0.5395,1.0789,0.4231,0.17645,46429.45965,44699.57618,45189.68956,45112.62199,46695.65668,47097.94835,45932.44756,47317.64249,45767.57449,50208.60092,47557.78016,42386.71303,46645.44294,45664.04441,45812.66031,45112.76713,48262.21926,47761.85061,46248.85255,48356.30699,46469.95747,51536.42332,47997.0869,42902.93313,44909.25934,42486.87335,43960.63601,44579.91499,47622.93145,48628.8827,47101.9098,50251.77172,47127.53316,54067.52191,48083.15928,39446.64123,42407.9309,41053.98516,42737.83004,43471.69539,45645.98332,45898.85743,45458.32987,46416.82805,44322.69299,50160.78851,44752.77598,39326.4496,46826.30361,45492.54131,48213.78617,48669.00599,52228.70918,53878.06832,52792.09395,53414.25528,50458.17669,56982.05605,51421.06148,44214.13872
gasolinac,pr,ETS,Best,Estatistic,0.08492,62.71186,2.16134,0.6354,1.2613,0.9159,0.8188,0.5816,0.16144,201440.7903,201519.1513,201110.328,196346.0476,199773.4319,201995.8327,199570.0131,202129.0047,198512.0643,219897.6346,199880.5608,192422.575,218527.5189,218304.7139,216084.8214,211272.8685,215828.5584,217222.7062,214263.6938,217955.7097,213743.3478,236767.0559,214024.9889,206826.5666,214829.0798,216356.7416,216099.9439,211263.8594,214264.7288,216814.0762,214686.0583,217115.7601,212937.9871,234498.846,213913.6199,205911.5598,253749.3842,257254.6218,257107.4447,251875.2548,253247.5055,256896.2495,254944.8262,255650.1579,251892.1051,272226.8899,253546.3617,246532.1027,290270.5581,292930.3982,291975.8616,287129.9817,289883.8076,292533.6968,290298.5701,292082.827,287752.3814,308558.1264,289443.9087,281963.5312
gasolinac,rj,ETS,Best,Estatistic,0.11307,69.49153,-0.04849,0.7625,1.3269,0.7434,0.9698,0.3579,0.15126,160405.4812,157211.4342,154763.0351,150847.1046,156138.2974,158314.4402,155415.3279,161218.9567,155084.907,178914.4384,158754.143,150607.9705,181586.7732,178305.8888,176245.9628,172461.5351,176857.9153,178723.6967,175538.6058,182331.2938,176121.5579,200579.3542,180413.1997,171654.7937,163893.2536,162471.705,160025.9021,155860.3759,161011.4898,163350.1738,161135.2566,166289.4051,159531.1623,182874.1635,162368.5591,153712.1079,155361.1298,151063.6502,149722.1557,146535.8554,151764.2532,153297.5044,150693.0379,157386.5861,150458.6567,175373.45,154902.3188,145907.7225,208107.3219,206355.461,204075.644,200403.7329,205832.8443,207996.2561,205908.1009,211125.2244,204456.4197,227850.2185,207081.4712,198828.4971
gasolinac,rn,ETS,Best,Estatistic,0.06748,72.88136,-0.56018,0.729,1.1175,0.4865,0.975,0.3295,0.14653,50999.94257,49325.77614,50222.27166,48866.08274,50027.5491,51460.64774,50118.80677,51629.93531,49540.05529,54740.0031,50747.8674,47263.84522,52517.86797,51535.19432,51924.60855,50728.90652,52297.37917,53493.92241,51909.55352,53507.47838,51699.05048,56339.37606,52390.92927,49275.92267,50380.9878,48752.04076,50713.78738,48718.0593,50986.60656,53071.9221,51209.84897,53278.66335,50173.60662,56475.41911,49757.62321,45529.61127,48735.43154,47486.59251,49568.5306,48164.94389,50255.36143,51084.88452,50091.30618,51495.08615,48999.22292,54853.85351,48686.06606,44979.74839,54187.54365,53211.98626,56233.77114,54283.50999,57358.06084,58688.7887,57377.56934,58239.96069,55528.32714,62210.09115,54881.52209,50537.66985
gasolinac,ro,ETS,Best,Estatistic,0.04912,74.57627,1.30969,0.9396,0.9997,0.3724,0.8989,0.5917,0.11729,35478.54396,35118.55695,35499.76863,35488.90113,36770.68497,37536.46713,37125.1637,37366.51497,35610.96534,39020.82975,33801.83086,32592.91293,36576.83932,36410.33692,36645.12498,36302.83859,38244.34436,38712.09585,38027.07771,38424.55104,36827.62826,40382.2209,35101.26827,33620.01666,35300.84419,34631.52671,35384.54305,35133.98972,37906.56143,38803.24899,38392.54428,39221.36315,36430.94971,42182.69038,33168.31619,31016.82306,35549.94724,35406.87811,36135.93785,36282.37791,38438.77311,38875.05855,38279.70878,39005.90727,36671.45634,41278.59611,34213.48685,32472.96672,37571.20853,37451.53734,38397.36453,38190.37625,40967.17995,41730.05159,41131.2974,41459.77195,39480.59337,43670.79726,36296.19821,34622.6705
gasolinac,rr,ETS,Best,Estatistic,0.06821,76.27119,2.13366,0.9022,1.1885,0.3362,0.7919,0.8296,0.18052,12127.10019,11835.94509,11738.58492,11659.55375,11605.14603,12352.50572,12539.09673,12529.64703,11974.4098,12807.12954,11571.58407,11197.39825,13434.09417,13224.34069,13080.26188,12864.61583,13015.25572,13538.65267,13780.45625,13864.20102,13327.42187,14097.49277,12891.96278,12489.15571,13906.46453,13589.23817,13651.30052,13516.55918,13650.78592,14746.80394,14969.56637,15156.4264,13936.23215,15244.05534,13157.30231,12511.20986,14436.5606,14206.53868,14213.28446,14102.18252,14199.01916,14765.96826,15208.0593,15379.0266,14603.19526,15574.36739,13959.55888,13464.33143,15611.20141,15356.53071,15473.38825,15168.99446,15421.20919,16348.00649,16807.71253,16765.80086,15842.97662,17016.82722,15091.85238,14617.6164
gasolinac,rs,ETS,Best,Estatistic,0.07001,72.88136,0.50706,0.7829,1.0293,0.6063,0.8933,0.6454,0.13492,293975.6678,289508.0716,288532.0521,286106.1146,288616.8356,291586.0876,287349.1913,294669.0528,289085.6806,315865.4522,294088.8605,280302.9592,301689.8438,295053.0887,289640.0048,287223.2794,291934.3384,298667.4194,291006.3012,301594.0565,297470.9354,331144.3219,298972.9154,285182.7009,275121.7806,262611.8172,259152.304,260707.1576,264036.8121,272551.8908,266382.6711,277753.4531,273598.6432,315568.072,274790.8384,258517.875,276515.6813,268582.0541,267637.6745,267351.5956,274255.056,277166.7517,273272.942,283942.2496,277666.3528,315658.6277,280989.3539,264579.558,309642.9506,299822.6705,298999.994,297826.2001,311044.4,312766.4734,309147.8366,319450.9718,312910.5978,355545.2462,314648.1455,298140.0723
gasolinac,sc,ETS,Best,Estatistic,0.06184,64.40678,0.0226,0.7027,1.1275,0.5633,0.8394,0.6509,0.13762,239676.2481,228528.0914,219696.3768,221620.7923,227321.0577,230265.6755,225410.7277,235081.4953,232849.567,263860.6223,243889.1964,227740.746,249487.5537,242135.4821,233916.2825,232787.0956,240251.949,242319.9609,236435.4485,247467.0031,245364.2122,273666.3234,254326.4285,239752.8504,229900.3634,218405.2043,213304.5537,215478.3758,223456.2209,226257.7473,221658.3943,235814.5204,230728.984,266777.8048,240267.2565,219989.0475,239532.7358,234754.4197,228685.1565,229660.0162,238816.0797,236431.0418,234721.6689,246474.6104,240832.4463,274689.3966,248043.5674,234792.3581,257036.3818,251065.5538,246061.4383,245377.3017,257938.9059,255690.91,254227.3478,263940.4559,258960.8157,293915.0564,265850.1248,252832.7486
gasolinac,se,ETS,Best,Estatistic,0.06314,69.49153,0.60095,0.8758,0.9244,0.5497,1.0227,0.3989,0.13134,31240.42432,29977.52665,29510.8879,29635.9052,29532.50893,30701.14732,30283.83955,30966.92334,29804.39798,33364.73783,31256.06934,28881.96129,31825.91075,31078.78518,30726.95037,30462.86781,30640.10505,31528.56445,31131.82808,31855.31516,30562.16151,33517.37951,31865.08422,30044.39486,31757.16698,30546.06752,30202.97063,30519.17477,30715.75007,32226.68172,31636.2224,32650.98645,30624.09669,34612.46824,31595.89985,29362.70629,30810.3361,29986.35552,29899.8564,30266.87919,30584.06912,31364.53402,31023.20219,31876.78917,30042.40262,33746.34993,30828.34425,28894.1748,34150.02848,33471.70857,33653.83294,33970.9612,34495.50458,35526.6707,35109.24277,35602.47581,33643.90672,37630.76947,34584.40406,32447.61776
gasolinac,sp,ETS,Best,Estatistic,0.10412,66.10169,-0.34516,0.2793,0.9916,0.8926,0.7108,0.7298,0.16171,670194.3762,660848.2023,662077.5334,645364.0618,642774.6107,657726.2559,643448.684,667758.9732,646068.2091,723946.0145,632611.0683,614065.9378,685532.1283,679322.1544,670359.0544,650489.497,648559.2411,666024.1202,649935.2189,676037.2465,655021.7902,734013.2831,641080.4647,621005.2769,655865.9226,650485.013,656540.9474,642653.3461,634838.6982,652526.3857,637533.4102,659651.3215,636082.7922,715168.8861,622947.9473,602322.4648,864837.2312,865508.2251,874475.4177,859849.4735,846328.7714,865487.1617,849359.8473,868535.4509,841823.2775,920999.0836,827196.0662,814554.313,919202.1434,912391.0727,912576.5007,895656.4259,893646.9873,910665.9562,895134.1141,920392.7401,896991.1211,978545.2119,882287.7462,864910.4434
gasolinac,to,ETS,Best,Estatistic,0.05647,76.27119,1.01866,0.5986,1.09,0.5456,0.8263,0.4603,0.1361,29537.42719,28942.84523,29545.0399,29179.69828,32440.08296,30484.85141,29614.55483,29978.25529,28957.96351,32665.42505,28937.89408,27110.83748,30314.08931,30208.02778,30825.65377,29804.13687,33762.50153,31357.4401,30531.5174,30927.62347,29836.05524,33598.54658,29820.65616,28180.54191,29187.00415,29169.07708,29954.61489,29658.83258,34377.53583,31547.18543,30690.25341,31302.87227,29859.96343,34492.56214,28713.48386,26769.11337,30074.80977,30187.37003,31402.97214,31275.3569,35471.46158,32803.51832,31940.316,32170.61034,31006.69201,35414.30158,29542.8335,27488.85253,33959.64056,34003.91215,35591.27745,35406.62445,40180.07693,37917.35143,36817.55597,36377.24705,34989.6846,40116.00321,33775.96202,31885.22791
glp,ac,ETS,Best,Estatistic,0.04166,72.88136,1.34726,0.8753,1.1718,0.8397,0.7973,0.8051,0.069,3117.492724,3086.626594,3144.63696,2994.118119,3111.304438,3049.415652,2906.768974,3056.673881,3068.031168,3250.662094,2985.139806,2966.772648,3105.081123,3077.714604,3132.759841,2975.007833,3112.10666,3040.528635,2899.866064,3052.565763,3055.217843,3242.206753,2971.333409,2951.968591,3244.03822,3219.755786,3266.681071,3120.651606,3253.826011,3172.531033,3037.244159,3189.782241,3178.163921,3375.259804,3098.640089,3080.978922,3184.191467,3145.545629,3193.565741,3054.427614,3184.808123,3102.818931,2969.098207,3116.9827,3103.619642,3309.576228,3023.614709,3008.426698,3184.316865,3133.643494,3187.390163,3053.817211,3173.240102,3103.672773,2972.863611,3110.881046,3101.287252,3305.998965,3018.772181,2998.266391
glp,al,ETS,Best,Estatistic,0.04504,79.66102,2.09981,0.487,0.9753,0.8713,0.7619,0.9831,0.06553,14068.27188,13618.07475,14197.40559,14142.69444,14912.70061,14881.54981,14500.26815,14813.40166,14270.65767,14968.8916,14031.93027,13085.22483,14255.12365,13819.04699,14432.44722,14332.37873,15116.50224,15134.65077,14686.72855,15051.30535,14474.82934,15185.78297,14232.60344,13260.77668,15232.22238,14785.10495,15377.8169,15296.15938,16092.31022,16092.78244,15662.47101,16008.67466,15425.03569,16132.74104,15169.72177,14185.20495,14267.75407,13807.5525,14379.54766,14329.33801,15122.22504,15104.57724,14678.22379,15005.14595,14433.57039,15137.1229,14180.13362,13225.6519,14742.15693,14260.31239,14849.36673,14805.51382,15581.41134,15597.63009,15142.65495,15465.14571,14880.10142,15630.02132,14637.63352,13668.12855
glp,am,ETS,Best,Estatistic,0.03814,79.66102,0.47351,0.8346,0.839,0.9204,0.6198,0.7749,0.05806,15199.50256,14655.09936,15112.13079,14416.59571,14893.27742,14825.9242,14313.76894,14683.91849,14568.31539,15181.56369,14456.67823,13915.15263,15127.92115,14642.18394,15060.06611,14403.20578,14915.15356,14780.9698,14301.86938,14715.18969,14545.4654,15184.74827,14449.50957,13881.34001,15819.2363,15372.45188,15760.5955,15152.90623,15641.14751,15509.32163,15001.16993,15402.58117,15194.79713,15906.43388,15144.27786,14573.06218,15517.20516,15073.77959,15462.15081,14900.03015,15351.73464,15210.56722,14701.57277,15110.81897,14889.08028,15618.89086,14855.00402,14304.49946,15335.77744,14856.32661,15269.28248,14697.62796,15147.76765,15030.55524,14521.95027,14887.17844,14706.17948,15428.47938,14627.30902,14115.09963
glp,ap,ETS,Best,Estatistic,0.03819,76.27119,1.42341,1.0863,0.9856,0.7708,0.7052,1.1812,0.06325,2692.374795,2597.351316,2660.335216,2565.198213,2600.290935,2598.149698,2559.060834,2593.180038,2502.581757,2746.851001,2471.632689,2467.151542,2738.673066,2650.420833,2709.621487,2615.408936,2652.911969,2648.542004,2606.037849,2646.813028,2553.139507,2798.328775,2526.929082,2517.593951,2893.586431,2804.710222,2854.535164,2769.655132,2805.401519,2799.753884,2739.486596,2799.334939,2696.679599,2945.575929,2672.052291,2661.623139,2832.823564,2743.401051,2791.198384,2711.239535,2744.573652,2733.925545,2679.32356,2729.245152,2635.098883,2886.270493,2606.966569,2598.276587,2764.678375,2671.88332,2724.938407,2640.867413,2674.264834,2664.865352,2619.166267,2658.717751,2568.564491,2824.895112,2538.285486,2530.19155
glp,ba,ETS,Best,Estatistic,0.04592,79.66102,-0.38326,0.7047,0.9239,1.0006,0.8859,1.0189,0.06304,74388.60214,72499.90462,76008.43618,77089.1559,79698.06344,79703.60073,76511.11255,76704.14566,73622.59852,77222.48527,72432.06907,68315.41238,76096.73407,74367.05672,77857.85473,78850.83911,81708.32932,81688.14271,78366.04786,78722.97978,75415.68246,79116.38912,74268.07065,70109.96621,80582.75634,78867.49998,82200.03909,83337.45809,86268.30495,86172.99399,82787.58271,83228.62591,79802.8448,83552.10447,78641.79271,74234.59597,77828.16292,76120.05882,79443.16421,80721.53256,83594.67578,83430.9703,80004.86401,80268.4365,77017.72159,80755.97384,75851.40195,71619.68878,74066.50286,72206.87274,75703.25567,76862.78907,79757.69136,79532.16554,76226.33052,76284.71884,73309.68001,76981.28943,72080.56839,67791.49778
glp,ce,ETS,Best,Estatistic,0.02702,81.35593,0.94202,0.8502,1.0306,0.5441,0.6533,1.0563,0.04944,42659.41352,42233.38071,43116.20968,43260.45764,44007.15842,43927.76684,43040.38868,43293.22132,42194.193,44363.77959,42062.30343,39829.24116,42290.18723,41906.8955,42891.33453,42907.05225,43725.71003,43791.25929,42699.84589,43019.75556,41860.8948,44014.85246,41659.75411,39453.75523,43235.65332,42876.79544,43842.49492,43938.4856,44715.49247,44639.06944,43646.02807,43981.99401,42764.1379,44976.85699,42608.17773,40340.32166,42580.36843,42195.74206,43187.68464,43308.90833,44069.24991,43987.43341,42917.20241,43354.54219,42005.32094,44259.37862,41908.96121,39631.27766,42535.80451,42142.38515,43128.98654,43244.66803,43945.96302,43992.66844,42839.99343,43235.5386,41928.84216,44179.26972,41874.21813,39501.45069
glp,df,ETS,Best,Estatistic,0.02844,79.66102,-0.39053,0.3934,0.966,0.5885,0.7677,0.6008,0.04118,15006.9555,14752.20699,15081.30241,15106.28453,15460.01419,15426.74681,14726.1428,14834.86971,14629.83144,15357.43787,13847.54435,13745.93556,14912.54207,14710.1308,15036.40293,15075.2377,15354.00063,15381.31751,14671.63046,14739.11372,14527.76923,15265.97793,13760.4761,13713.61228,14641.31558,14412.49468,14687.20967,14765.10461,15071.11668,15071.69287,14340.75777,14442.15077,14236.64496,14979.88821,13469.01548,13379.73131,14697.81959,14453.66291,14703.79035,14832.7874,15110.58144,15127.20582,14375.98081,14456.52641,14224.83355,14993.40131,13477.30594,13436.49151,14580.08875,14297.23208,14573.36826,14709.17588,14980.25851,15019.40764,14255.83577,14347.11489,14122.27246,14896.9383,13338.19156,13301.65261
glp,es,ETS,Best,Estatistic,0.03416,71.18644,0.86737,0.5792,0.7683,0.9448,1.0799,0.7881,0.04894,21654.13222,21504.71791,22651.92175,22690.37652,23242.21407,23318.50223,22389.94289,22660.59475,21858.49353,22724.02598,21410.30773,20029.98932,21630.7491,21537.98189,22685.90732,22637.62492,23343.33792,23388.50771,22431.68294,22738.55262,21912.5506,22777.75887,21463.18876,20091.04196,22069.37745,21947.78615,23005.2743,23010.67592,23745.84626,23734.14072,22803.59538,23086.14125,22243.56099,23141.7627,21799.32584,20425.6163,22136.91206,22001.55352,23023.87616,23070.98434,23768.87758,23738.83479,22803.58606,23074.35357,22237.36407,23177.61058,21772.06771,20439.24599,22227.09144,21947.46106,23047.30097,23092.32618,23865.50056,23858.15143,22905.72127,23105.01041,22322.19011,23233.11842,21817.11703,20460.4047
glp,go,ETS,Best,Estatistic,0.03402,81.35593,1.40159,0.9499,0.9618,1.2957,0.8707,0.9506,0.04892,46653.10767,45195.51917,46334.29011,45790.14101,46906.98367,46495.0789,44492.76019,45814.73808,45058.41073,46927.25769,45370.80525,43239.84116,48036.31901,46707.09776,47660.67767,47076.08297,48346.24123,48197.7084,45877.41808,47298.51172,46588.47912,48415.65942,46898.70378,44682.84476,49513.17514,48040.60212,48911.05647,48439.18306,49722.03964,49480.45931,47190.84637,48576.19546,47796.08028,49679.08936,48112.60488,45958.27396,48712.61947,47137.9629,48002.53539,47607.80207,48907.69206,48620.62116,46258.23787,47602.98323,46889.82531,48806.80684,47194.33441,45105.62765,48929.8478,47168.95971,48179.65297,47795.65333,49007.82531,48853.9904,46438.34968,47696.00898,47069.92333,48993.43292,47380.74015,45247.45413
glp,ma,ETS,Best,Estatistic,0.03967,79.66102,2.76823,0.6203,0.9514,0.8634,0.827,0.8888,0.07098,24324.76776,23940.74538,24205.61756,23762.04376,24475.60413,24216.89842,23645.5364,23929.09003,23391.54389,24584.0277,23535.19992,22455.26009,24655.57406,24307.81745,24567.53569,24052.70872,24817.02615,24607.10274,23976.29754,24298.14524,23729.02445,24957.36581,23896.67576,22828.20153,26211.46285,25821.34885,26100.85623,25608.82733,26331.2912,26125.71397,25471.64274,25770.86157,25202.60563,26443.67929,25349.14292,24276.33684,25732.38119,25290.17695,25571.23504,25094.09302,25842.54828,25574.77161,24932.09125,25239.30475,24661.46523,25926.40258,24823.30583,23753.72535,26612.63413,26164.84059,26442.829,25995.12315,26719.95159,26473.7812,25812.11669,26097.25302,25608.17591,26818.9438,25730.21392,24611.87197
